Tick 13733(13654), Delay 60 ms, IGT 11:22.371, RTA 16:13.837-16:13.897
Tick 13734(13655), Delay 40 ms, IGT 11:22.421, RTA 16:13.897-16:13.937
Tick 13873(13794), Delay 55 ms, IGT 11:29.371, RTA 16:20.836-16:20.891
Tick 13910(13831), Delay 61 ms, IGT 11:31.221, RTA 16:22.689-16:22.750
Tick 13911(13832), Delay 37 ms, IGT 11:31.271, RTA 16:22.750-16:22.787
Tick 14797(14718), Delay 84 ms, IGT 12:15.571, RTA 17:07.040-17:07.124
Tick 14798(14719), Delay 16 ms, IGT 12:15.621, RTA 17:07.124-17:07.140
Tick 14805(14726), Delay 60 ms, IGT 12:15.971, RTA 17:07.437-17:07.497
Tick 14806(14727), Delay 40 ms, IGT 12:16.021, RTA 17:07.497-17:07.537
Tick 15148(15069), Delay 55 ms, IGT 12:33.121, RTA 17:24.587-17:24.642
Tick 15372(15293), Delay 58 ms, IGT 12:44.321, RTA 17:35.789-17:35.847
Tick 15373(15294), Delay 42 ms, IGT 12:44.371, RTA 17:35.847-17:35.889
Tick 15721(15642), Delay 59 ms, IGT 13:01.771, RTA 17:53.240-17:53.299
Tick 15722(15643), Delay 41 ms, IGT 13:01.821, RTA 17:53.299-17:53.340
Tick 15795(15716), Delay 195 ms, IGT 13:05.422, RTA 17:56.937-17:57.132
Tick 15796(15717), Delay 1 ms, IGT 13:05.472, RTA 17:57.132-17:57.133
Tick 15797(15718), Delay 0 ms, IGT 13:05.522, RTA 17:57.133-17:57.133
Tick 15798(15719), Delay 17 ms, IGT 13:05.572, RTA 17:57.133-17:57.150
Tick 15802(15723), Delay 69 ms, IGT 13:05.772, RTA 17:57.297-17:57.366
Tick 15803(15724), Delay 35 ms, IGT 13:05.822, RTA 17:57.366-17:57.401
Tick 15812(15733), Delay 45 ms, IGT 13:06.272, RTA 17:57.801-17:57.846
Tick 15813(15734), Delay 56 ms, IGT 13:06.322, RTA 17:57.846-17:57.902
Tick 15870(15791), Delay 64 ms, IGT 13:09.172, RTA 18:00.699-18:00.763
Tick 15871(15792), Delay 37 ms, IGT 13:09.222, RTA 18:00.763-18:00.800
Tick 15886(15807), Delay 45 ms, IGT 13:09.972, RTA 18:01.503-18:01.548
Tick 15919(15840), Delay 60678 ms, IGT 13:11.622, RTA 18:03.150-19:03.828
Tick 16014(15935), Delay 488 ms, IGT 13:16.372, RTA 19:08.531-19:09.019
Tick 16029(15950), Delay 55 ms, IGT 13:17.122, RTA 19:09.718-19:09.773
Tick 16052(15973), Delay 1492 ms, IGT 13:18.272, RTA 19:10.869-19:12.361
Tick 16058(15979), Delay 1075 ms, IGT 13:18.572, RTA 19:12.611-19:13.686
Tick 16161(16082), Delay 45 ms, IGT 13:23.722, RTA 19:18.787-19:18.832
Tick 16291(16212), Delay 3509 ms, IGT 13:30.222, RTA 19:25.285-19:28.794
Tick 16572(16493), Delay 8155 ms, IGT 13:44.272, RTA 19:42.793-19:50.948
Tick 16599(16520), Delay 55 ms, IGT 13:45.622, RTA 19:52.243-19:52.298
Tick 16634(16555), Delay 43658 ms, IGT 13:47.372, RTA 19:53.997-20:37.655
Tick 16662(16583), Delay 4638 ms, IGT 13:48.772, RTA 20:39.005-20:43.643
Tick 16674(16595), Delay 270 ms, IGT 13:49.372, RTA 20:44.193-20:44.463
Tick 16678(16599), Delay 13385 ms, IGT 13:49.572, RTA 20:44.613-20:57.998
Tick 16688(16609), Delay 200 ms, IGT 13:50.072, RTA 20:58.450-20:58.650
Tick 16702(16623), Delay 55 ms, IGT 13:50.772, RTA 20:59.296-20:59.351
Tick 16722(16643), Delay 55 ms, IGT 13:51.772, RTA 21:00.296-21:00.351
Tick 16761(16682), Delay 45 ms, IGT 13:53.722, RTA 21:02.251-21:02.296
Tick 16762(16683), Delay 55 ms, IGT 13:53.772, RTA 21:02.296-21:02.351
Tick 16786(16707), Delay 79 ms, IGT 13:54.972, RTA 21:03.501-21:03.580
Tick 16787(16708), Delay 17 ms, IGT 13:55.022, RTA 21:03.580-21:03.597
Tick 16812(16733), Delay 45 ms, IGT 13:56.272, RTA 21:04.801-21:04.846
Tick 16841(16762), Delay 45 ms, IGT 13:57.722, RTA 21:06.251-21:06.296
Tick 16855(16776), Delay 55 ms, IGT 13:58.422, RTA 21:06.946-21:07.001
Tick 16873(16794), Delay 45 ms, IGT 13:59.322, RTA 21:07.852-21:07.897
Tick 16969(16890), Delay 59 ms, IGT 14:04.122, RTA 21:12.649-21:12.708
Tick 16970(16891), Delay 41 ms, IGT 14:04.172, RTA 21:12.708-21:12.749
Tick 17026(16947), Delay 12356 ms, IGT 14:06.972, RTA 21:15.502-21:27.858
Tick 17080(17001), Delay 55 ms, IGT 14:09.672, RTA 21:30.505-21:30.560
Tick 17094(17015), Delay 55 ms, IGT 14:10.372, RTA 21:31.205-21:31.260
Tick 17149(17070), Delay 1163 ms, IGT 14:13.122, RTA 21:33.960-21:35.123
Tick 17171(17092), Delay 45 ms, IGT 14:14.222, RTA 21:36.176-21:36.221
Tick 17204(17125), Delay 56 ms, IGT 14:15.872, RTA 21:37.821-21:37.877
Tick 17257(17178), Delay 58 ms, IGT 14:18.522, RTA 21:40.474-21:40.532
Tick 17258(17179), Delay 40 ms, IGT 14:18.572, RTA 21:40.532-21:40.572
Tick 17262(17183), Delay 45 ms, IGT 14:18.772, RTA 21:40.727-21:40.772
Tick 17497(17418), Delay 754 ms, IGT 14:30.522, RTA 21:52.476-21:53.230
Tick 17545(17466), Delay 2700 ms, IGT 14:32.922, RTA 21:55.581-21:58.281
Tick 17601(17522), Delay 1137 ms, IGT 14:35.722, RTA 22:01.030-22:02.167
Tick 17709(17630), Delay 45 ms, IGT 14:41.122, RTA 22:07.521-22:07.566
Tick 17835(17756), Delay 57 ms, IGT 14:47.422, RTA 22:13.818-22:13.875
Tick 17836(17757), Delay 41 ms, IGT 14:47.472, RTA 22:13.875-22:13.916
Tick 17920(17841), Delay 45 ms, IGT 14:51.672, RTA 22:18.072-22:18.117
Tick 17978(17899), Delay 57 ms, IGT 14:54.572, RTA 22:20.969-22:21.026
Tick 17980(17901), Delay 39 ms, IGT 14:54.672, RTA 22:21.078-22:21.117
Tick 17997(17918), Delay 45 ms, IGT 14:55.522, RTA 22:21.920-22:21.965
Tick 18048(17969), Delay 55 ms, IGT 14:58.072, RTA 22:24.469-22:24.524
Tick 18049(17970), Delay 44 ms, IGT 14:58.122, RTA 22:24.524-22:24.568
Tick 18067(17987), Delay 98 ms, IGT 14:58.972, RTA 22:25.419-22:25.517, due world load
Tick 18068(17987), Delay 24 ms, IGT 14:58.972, RTA 22:25.517-22:25.541, due world load
Tick 18071(17988), Delay 156 ms, IGT 14:59.019, RTA 22:25.642-22:25.798
Tick 18072(17989), Delay 1 ms, IGT 14:59.069, RTA 22:25.798-22:25.799
Tick 18073(17990), Delay 22 ms, IGT 14:59.119, RTA 22:25.799-22:25.821
Tick 18074(17991), Delay 24 ms, IGT 14:59.169, RTA 22:25.821-22:25.845
Tick 18077(17994), Delay 57 ms, IGT 14:59.319, RTA 22:25.946-22:26.003
Tick 18078(17995), Delay 44 ms, IGT 14:59.369, RTA 22:26.003-22:26.047
Tick 18080(17997), Delay 55 ms, IGT 14:59.469, RTA 22:26.094-22:26.149
Tick 18081(17998), Delay 44 ms, IGT 14:59.519, RTA 22:26.149-22:26.193
Tick 18082(17999), Delay 59 ms, IGT 14:59.569, RTA 22:26.193-22:26.252
Tick 18083(18000), Delay 44 ms, IGT 14:59.619, RTA 22:26.252-22:26.296
Tick 18086(18003), Delay 57 ms, IGT 14:59.769, RTA 22:26.396-22:26.453
Tick 18087(18004), Delay 41 ms, IGT 14:59.819, RTA 22:26.453-22:26.494
Tick 18088(18005), Delay 70 ms, IGT 14:59.869, RTA 22:26.494-22:26.564
Tick 18089(18006), Delay 28 ms, IGT 14:59.919, RTA 22:26.564-22:26.592
Tick 18418(18335), Delay 55 ms, IGT 15:16.369, RTA 22:42.991-22:43.046
Tick 18499(18416), Delay 55 ms, IGT 15:20.419, RTA 22:47.041-22:47.096
Tick 19906(19823), Delay 57 ms, IGT 16:30.769, RTA 23:57.394-23:57.451
Tick 19907(19824), Delay 41 ms, IGT 16:30.819, RTA 23:57.451-23:57.492
Tick 19999(19916), Delay 55 ms, IGT 16:35.419, RTA 24:02.041-24:02.096
Tick 20329(20246), Delay 57 ms, IGT 16:51.919, RTA 24:18.543-24:18.600
Tick 20330(20247), Delay 45 ms, IGT 16:51.969, RTA 24:18.600-24:18.645
Tick 21487(21404), Delay 45 ms, IGT 17:49.819, RTA 25:16.447-25:16.492
Tick 21609(21526), Delay 55 ms, IGT 17:55.919, RTA 25:22.541-25:22.596
Tick 21610(21527), Delay 45 ms, IGT 17:55.969, RTA 25:22.596-25:22.641
Tick 21626(21543), Delay 55 ms, IGT 17:56.769, RTA 25:23.391-25:23.446
Tick 21880(21797), Delay 726 ms, IGT 18:09.469, RTA 25:36.093-25:36.819
Tick 22107(22024), Delay 56 ms, IGT 18:20.819, RTA 25:48.116-25:48.172
Tick 22108(22025), Delay 45 ms, IGT 18:20.869, RTA 25:48.172-25:48.217
Tick 22211(22128), Delay 55 ms, IGT 18:26.019, RTA 25:53.315-25:53.370
Tick 22400(22317), Delay 45 ms, IGT 18:35.469, RTA 26:02.771-26:02.816
Tick 22546(22463), Delay 55 ms, IGT 18:42.769, RTA 26:10.065-26:10.120
Tick 22846(22763), Delay 62 ms, IGT 18:57.769, RTA 26:25.066-26:25.128
Tick 22847(22764), Delay 40 ms, IGT 18:57.819, RTA 26:25.128-26:25.168
Tick 22949(22866), Delay 55 ms, IGT 19:02.919, RTA 26:30.215-26:30.270
Tick 23262(23179), Delay 45 ms, IGT 19:18.569, RTA 26:45.870-26:45.915
Tick 23348(23265), Delay 57 ms, IGT 19:22.869, RTA 26:50.169-26:50.226
Tick 23349(23266), Delay 42 ms, IGT 19:22.919, RTA 26:50.226-26:50.268
Tick 23361(23278), Delay 4891 ms, IGT 19:23.519, RTA 26:50.818-26:55.709
Tick 23442(23359), Delay 55 ms, IGT 19:27.569, RTA 26:59.705-26:59.760
Tick 23611(23528), Delay 778 ms, IGT 19:36.019, RTA 27:08.158-27:08.936
Tick 23623(23540), Delay 55 ms, IGT 19:36.619, RTA 27:09.483-27:09.538
Tick 23838(23755), Delay 55 ms, IGT 19:47.369, RTA 27:20.233-27:20.288
Tick 24050(23967), Delay 55 ms, IGT 19:57.969, RTA 27:30.833-27:30.888
Tick 24690(24607), Delay 55 ms, IGT 20:29.969, RTA 28:02.833-28:02.888
Tick 24691(24608), Delay 45 ms, IGT 20:30.019, RTA 28:02.888-28:02.933
Tick 24810(24727), Delay 55 ms, IGT 20:35.969, RTA 28:08.833-28:08.888
Tick 24958(24875), Delay 55 ms, IGT 20:43.369, RTA 28:16.233-28:16.288
Tick 25520(25437), Delay 1766 ms, IGT 21:11.469, RTA 28:44.335-28:46.101
Tick 25861(25778), Delay 45 ms, IGT 21:28.519, RTA 29:03.106-29:03.151
Tick 26476(26393), Delay 44 ms, IGT 21:59.269, RTA 29:33.857-29:33.901
Tick 26550(26467), Delay 65 ms, IGT 22:02.969, RTA 29:37.553-29:37.618
Tick 26551(26468), Delay 36 ms, IGT 22:03.019, RTA 29:37.618-29:37.654
Tick 26607(26524), Delay 55 ms, IGT 22:05.819, RTA 29:40.401-29:40.456
Tick 26970(26887), Delay 2237 ms, IGT 22:23.969, RTA 29:58.554-30:00.791
Tick 27002(26919), Delay 55 ms, IGT 22:25.569, RTA 30:02.340-30:02.395
Tick 27005(26921), Delay 830 ms, IGT 22:25.669, RTA 30:02.492-30:03.322
Tick 27006(26921), Delay 16507566 ms, IGT 22:25.669, RTA 30:03.322-5:05:10.888
Tick 27007(26921), Delay 213 ms, IGT 22:25.669, RTA 5:05:10.888-5:05:11.101, due world load
Tick 27008(26921), Delay 3 ms, IGT 22:25.669, RTA 5:05:11.101-5:05:11.104, due world load
Tick 27009(26921), Delay 1 ms, IGT 22:25.669, RTA 5:05:11.104-5:05:11.105, due world load
Tick 27010(26921), Delay 2 ms, IGT 22:25.669, RTA 5:05:11.105-5:05:11.107, due world load
Tick 27011(26921), Delay 0 ms, IGT 22:25.669, RTA 5:05:11.107-5:05:11.107, due world load
Tick 27012(26921), Delay 14 ms, IGT 22:25.669, RTA 5:05:11.107-5:05:11.121, due world load
Tick 27016(26922), Delay 146 ms, IGT 22:25.680, RTA 5:05:11.269-5:05:11.415
Tick 27017(26923), Delay 1 ms, IGT 22:25.730, RTA 5:05:11.415-5:05:11.416
Tick 27018(26924), Delay 325 ms, IGT 22:25.780, RTA 5:05:11.416-5:05:11.741
Tick 27019(26925), Delay 3 ms, IGT 22:25.830, RTA 5:05:11.741-5:05:11.744
Tick 27020(26926), Delay 2 ms, IGT 22:25.880, RTA 5:05:11.744-5:05:11.746
Tick 27021(26927), Delay 2 ms, IGT 22:25.930, RTA 5:05:11.746-5:05:11.748
Tick 27022(26928), Delay 1 ms, IGT 22:25.980, RTA 5:05:11.748-5:05:11.749
Tick 27023(26929), Delay 1 ms, IGT 22:26.030, RTA 5:05:11.749-5:05:11.750
Tick 27024(26930), Delay 1 ms, IGT 22:26.080, RTA 5:05:11.750-5:05:11.751
Tick 27025(26931), Delay 79 ms, IGT 22:26.130, RTA 5:05:11.751-5:05:11.830
Tick 27026(26932), Delay 1 ms, IGT 22:26.180, RTA 5:05:11.830-5:05:11.831
Tick 27027(26933), Delay 56 ms, IGT 22:26.230, RTA 5:05:11.831-5:05:11.887
Tick 27028(26934), Delay 36 ms, IGT 22:26.280, RTA 5:05:11.887-5:05:11.923
Tick 27029(26935), Delay 62 ms, IGT 22:26.330, RTA 5:05:11.923-5:05:11.985
Tick 27030(26936), Delay 41 ms, IGT 22:26.380, RTA 5:05:11.985-5:05:12.026
Tick 27037(26943), Delay 64 ms, IGT 22:26.730, RTA 5:05:12.323-5:05:12.387
Tick 27038(26944), Delay 34 ms, IGT 22:26.780, RTA 5:05:12.387-5:05:12.421
Tick 27042(26948), Delay 60 ms, IGT 22:26.980, RTA 5:05:12.571-5:05:12.631
Tick 27043(26949), Delay 41 ms, IGT 22:27.030, RTA 5:05:12.631-5:05:12.672
Tick 27049(26955), Delay 61 ms, IGT 22:27.330, RTA 5:05:12.920-5:05:12.981
Tick 27050(26956), Delay 42 ms, IGT 22:27.380, RTA 5:05:12.981-5:05:13.023
Tick 27051(26957), Delay 57 ms, IGT 22:27.430, RTA 5:05:13.023-5:05:13.080
Tick 27052(26958), Delay 55 ms, IGT 22:27.480, RTA 5:05:13.080-5:05:13.135
Tick 27053(26959), Delay 42 ms, IGT 22:27.530, RTA 5:05:13.135-5:05:13.177
Tick 27055(26961), Delay 57 ms, IGT 22:27.630, RTA 5:05:13.226-5:05:13.283
Tick 27060(26966), Delay 43 ms, IGT 22:27.880, RTA 5:05:13.479-5:05:13.522
Tick 27061(26967), Delay 57 ms, IGT 22:27.930, RTA 5:05:13.522-5:05:13.579
Tick 27062(26968), Delay 43 ms, IGT 22:27.980, RTA 5:05:13.579-5:05:13.622
Tick 27064(26970), Delay 67 ms, IGT 22:28.080, RTA 5:05:13.672-5:05:13.739
Tick 27065(26971), Delay 39 ms, IGT 22:28.130, RTA 5:05:13.739-5:05:13.778
Tick 27067(26973), Delay 44 ms, IGT 22:28.230, RTA 5:05:13.828-5:05:13.872
Tick 27069(26975), Delay 55 ms, IGT 22:28.330, RTA 5:05:13.920-5:05:13.975
Tick 27070(26976), Delay 59 ms, IGT 22:28.380, RTA 5:05:13.975-5:05:14.034
Tick 27071(26977), Delay 41 ms, IGT 22:28.430, RTA 5:05:14.034-5:05:14.075
Tick 27072(26978), Delay 57 ms, IGT 22:28.480, RTA 5:05:14.075-5:05:14.132
Tick 27073(26979), Delay 39 ms, IGT 22:28.530, RTA 5:05:14.132-5:05:14.171
Tick 27082(26988), Delay 42 ms, IGT 22:28.980, RTA 5:05:14.577-5:05:14.619
Tick 27108(27014), Delay 70 ms, IGT 22:30.280, RTA 5:05:15.873-5:05:15.943
Tick 27109(27015), Delay 34 ms, IGT 22:30.330, RTA 5:05:15.943-5:05:15.977
Tick 27165(27071), Delay 1741 ms, IGT 22:33.130, RTA 5:05:18.720-5:05:20.461
Tick 27232(27138), Delay 56 ms, IGT 22:36.480, RTA 5:05:23.759-5:05:23.815
Tick 27233(27139), Delay 43 ms, IGT 22:36.530, RTA 5:05:23.815-5:05:23.858
Tick 27308(27214), Delay 55 ms, IGT 22:40.280, RTA 5:05:27.559-5:05:27.614
Tick 27376(27282), Delay 279 ms, IGT 22:43.680, RTA 5:05:30.959-5:05:31.238
Tick 27412(27318), Delay 67 ms, IGT 22:45.480, RTA 5:05:32.991-5:05:33.058
Tick 27413(27319), Delay 35 ms, IGT 22:45.530, RTA 5:05:33.058-5:05:33.093
Tick 27702(27608), Delay 55 ms, IGT 22:59.980, RTA 5:05:47.488-5:05:47.543
Tick 27887(27793), Delay 56 ms, IGT 23:09.230, RTA 5:05:56.740-5:05:56.796
Tick 27888(27794), Delay 43 ms, IGT 23:09.280, RTA 5:05:56.796-5:05:56.839
Tick 28096(28002), Delay 63 ms, IGT 23:19.680, RTA 5:06:07.190-5:06:07.253
Tick 28097(28003), Delay 37 ms, IGT 23:19.730, RTA 5:06:07.253-5:06:07.290
Tick 28275(28181), Delay 55 ms, IGT 23:28.630, RTA 5:06:16.138-5:06:16.193
Tick 28644(28550), Delay 70 ms, IGT 23:47.080, RTA 5:06:34.590-5:06:34.660
Tick 28645(28551), Delay 29 ms, IGT 23:47.130, RTA 5:06:34.660-5:06:34.689
Tick 28805(28711), Delay 55 ms, IGT 23:55.130, RTA 5:06:42.640-5:06:42.695
Tick 28867(28773), Delay 45 ms, IGT 23:58.230, RTA 5:06:45.743-5:06:45.788
Tick 29569(29475), Delay 57 ms, IGT 24:33.330, RTA 5:07:20.839-5:07:20.896
Tick 29570(29476), Delay 44 ms, IGT 24:33.380, RTA 5:07:20.896-5:07:20.940
Tick 29873(29779), Delay 59 ms, IGT 24:48.530, RTA 5:07:36.040-5:07:36.099
Tick 29874(29780), Delay 42 ms, IGT 24:48.580, RTA 5:07:36.099-5:07:36.141
Tick 30865(30771), Delay 94 ms, IGT 25:38.130, RTA 5:08:25.641-5:08:25.735
Tick 30866(30772), Delay 5 ms, IGT 25:38.180, RTA 5:08:25.735-5:08:25.740
Tick 31176(31082), Delay 547 ms, IGT 25:53.680, RTA 5:08:41.191-5:08:41.738
Tick 31206(31112), Delay 57 ms, IGT 25:55.180, RTA 5:08:43.187-5:08:43.244
Tick 31207(31113), Delay 44 ms, IGT 25:55.230, RTA 5:08:43.244-5:08:43.288
Tick 31881(31787), Delay 55 ms, IGT 26:28.930, RTA 5:09:16.936-5:09:16.991
Tick 32314(32220), Delay 55 ms, IGT 26:50.580, RTA 5:09:38.586-5:09:38.641
Tick 32525(32431), Delay 57 ms, IGT 27:01.130, RTA 5:09:49.137-5:09:49.194
Tick 33586(33492), Delay 55 ms, IGT 27:54.180, RTA 5:10:42.187-5:10:42.242
Tick 34502(34408), Delay 55 ms, IGT 28:39.980, RTA 5:11:27.985-5:11:28.040
Tick 34857(34763), Delay 45 ms, IGT 28:57.730, RTA 5:11:45.740-5:11:45.785
Tick 34891(34797), Delay 8706 ms, IGT 28:59.430, RTA 5:11:47.438-5:11:56.144
Tick 35047(34953), Delay 55 ms, IGT 29:07.230, RTA 5:12:03.892-5:12:03.947
Tick 36563(36469), Delay 55 ms, IGT 30:23.030, RTA 5:13:19.692-5:13:19.747
Tick 37218(37124), Delay 55 ms, IGT 30:55.780, RTA 5:13:52.442-5:13:52.497
Tick 37456(37362), Delay 55 ms, IGT 31:07.680, RTA 5:14:04.342-5:14:04.397
Tick 37746(37652), Delay 44 ms, IGT 31:22.180, RTA 5:14:18.849-5:14:18.893
Tick 38403(38309), Delay 61 ms, IGT 31:55.030, RTA 5:14:51.694-5:14:51.755
Tick 38404(38310), Delay 40 ms, IGT 31:55.080, RTA 5:14:51.755-5:14:51.795
Tick 38519(38425), Delay 44 ms, IGT 32:00.830, RTA 5:14:57.499-5:14:57.543
Tick 38525(38431), Delay 57 ms, IGT 32:01.130, RTA 5:14:57.792-5:14:57.849
Tick 38526(38432), Delay 45 ms, IGT 32:01.180, RTA 5:14:57.849-5:14:57.894
Tick 38648(38554), Delay 55 ms, IGT 32:07.280, RTA 5:15:03.942-5:15:03.997
Tick 38799(38705), Delay 58 ms, IGT 32:14.830, RTA 5:15:11.495-5:15:11.553
Tick 38800(38706), Delay 41 ms, IGT 32:14.880, RTA 5:15:11.553-5:15:11.594
Tick 39244(39150), Delay 61 ms, IGT 32:37.080, RTA 5:15:33.745-5:15:33.806
Tick 39245(39151), Delay 40 ms, IGT 32:37.130, RTA 5:15:33.806-5:15:33.846
Tick 39556(39462), Delay 55 ms, IGT 32:52.680, RTA 5:15:49.342-5:15:49.397
Tick 39900(39806), Delay 62 ms, IGT 33:09.880, RTA 5:16:06.543-5:16:06.605
Tick 39901(39807), Delay 41 ms, IGT 33:09.930, RTA 5:16:06.605-5:16:06.646
Tick 39903(39809), Delay 43 ms, IGT 33:10.030, RTA 5:16:06.699-5:16:06.742
Tick 40207(40113), Delay 57 ms, IGT 33:25.230, RTA 5:16:21.896-5:16:21.953
Tick 40208(40114), Delay 40 ms, IGT 33:25.280, RTA 5:16:21.953-5:16:21.993
Tick 40667(40573), Delay 55 ms, IGT 33:48.230, RTA 5:16:44.892-5:16:44.947
Tick 40890(40796), Delay 55 ms, IGT 33:59.380, RTA 5:16:56.042-5:16:56.097
Tick 41049(40955), Delay 55 ms, IGT 34:07.330, RTA 5:17:03.992-5:17:04.047
Tick 41736(41642), Delay 415 ms, IGT 34:41.680, RTA 5:17:38.345-5:17:38.760
Tick 41749(41655), Delay 83044 ms, IGT 34:42.330, RTA 5:17:39.360-5:19:02.404
Tick 41812(41718), Delay 454 ms, IGT 34:45.437, RTA 5:19:05.505-5:19:05.959
Tick 41813(41719), Delay 5 ms, IGT 34:45.487, RTA 5:19:05.959-5:19:05.964
Tick 41814(41720), Delay 4 ms, IGT 34:45.537, RTA 5:19:05.964-5:19:05.968
Tick 41815(41721), Delay 2 ms, IGT 34:45.587, RTA 5:19:05.968-5:19:05.970
Tick 41816(41722), Delay 1 ms, IGT 34:45.637, RTA 5:19:05.970-5:19:05.971
Tick 41817(41723), Delay 3 ms, IGT 34:45.687, RTA 5:19:05.971-5:19:05.974
Tick 41818(41724), Delay 1 ms, IGT 34:45.737, RTA 5:19:05.974-5:19:05.975
Tick 41819(41725), Delay 1 ms, IGT 34:45.787, RTA 5:19:05.975-5:19:05.976
Tick 41821(41727), Delay 2 ms, IGT 34:45.887, RTA 5:19:06.027-5:19:06.029
Tick 41822(41728), Delay 23 ms, IGT 34:45.937, RTA 5:19:06.029-5:19:06.052
Tick 41828(41734), Delay 69 ms, IGT 34:46.237, RTA 5:19:06.300-5:19:06.369
Tick 41829(41735), Delay 31 ms, IGT 34:46.287, RTA 5:19:06.369-5:19:06.400
Tick 41858(41764), Delay 45 ms, IGT 34:47.737, RTA 5:19:07.801-5:19:07.846
Tick 42203(42109), Delay 45 ms, IGT 35:04.987, RTA 5:19:25.051-5:19:25.096
Tick 42659(42565), Delay 55 ms, IGT 35:27.787, RTA 5:19:47.843-5:19:47.898
Tick 42777(42683), Delay 45 ms, IGT 35:33.687, RTA 5:19:53.748-5:19:53.793
Tick 42778(42684), Delay 55 ms, IGT 35:33.737, RTA 5:19:53.793-5:19:53.848
Tick 42779(42685), Delay 45 ms, IGT 35:33.787, RTA 5:19:53.848-5:19:53.893
Tick 42807(42713), Delay 56 ms, IGT 35:35.187, RTA 5:19:55.246-5:19:55.302
Tick 42808(42714), Delay 44 ms, IGT 35:35.237, RTA 5:19:55.302-5:19:55.346
Tick 43031(42937), Delay 45 ms, IGT 35:46.387, RTA 5:20:06.448-5:20:06.493
Tick 43047(42953), Delay 55 ms, IGT 35:47.187, RTA 5:20:07.243-5:20:07.298
Tick 43240(43146), Delay 55 ms, IGT 35:56.837, RTA 5:20:16.893-5:20:16.948
Tick 43392(43298), Delay 57 ms, IGT 36:04.437, RTA 5:20:24.494-5:20:24.551
Tick 43393(43299), Delay 44 ms, IGT 36:04.487, RTA 5:20:24.551-5:20:24.595
Tick 43410(43316), Delay 55 ms, IGT 36:05.337, RTA 5:20:25.393-5:20:25.448
Tick 43422(43328), Delay 55 ms, IGT 36:05.937, RTA 5:20:25.993-5:20:26.048
Tick 43425(43331), Delay 55 ms, IGT 36:06.087, RTA 5:20:26.143-5:20:26.198
Tick 43461(43367), Delay 45 ms, IGT 36:07.887, RTA 5:20:27.948-5:20:27.993
Tick 43533(43439), Delay 45 ms, IGT 36:11.487, RTA 5:20:31.548-5:20:31.593
Tick 43560(43466), Delay 95 ms, IGT 36:12.837, RTA 5:20:32.895-5:20:32.990
Tick 43561(43467), Delay 6 ms, IGT 36:12.887, RTA 5:20:32.990-5:20:32.996
Tick 43757(43663), Delay 45 ms, IGT 36:22.687, RTA 5:20:42.748-5:20:42.793
Tick 43783(43689), Delay 55 ms, IGT 36:23.987, RTA 5:20:44.043-5:20:44.098
Tick 43784(43690), Delay 45 ms, IGT 36:24.037, RTA 5:20:44.098-5:20:44.143
Tick 44032(43938), Delay 55 ms, IGT 36:36.437, RTA 5:20:56.493-5:20:56.548
Tick 44173(44079), Delay 67 ms, IGT 36:43.487, RTA 5:21:03.544-5:21:03.611
Tick 44174(44080), Delay 36 ms, IGT 36:43.537, RTA 5:21:03.611-5:21:03.647
Tick 44394(44300), Delay 45 ms, IGT 36:54.537, RTA 5:21:14.598-5:21:14.643
Tick 44396(44302), Delay 77 ms, IGT 36:54.637, RTA 5:21:14.697-5:21:14.774
Tick 44397(44303), Delay 23 ms, IGT 36:54.687, RTA 5:21:14.774-5:21:14.797
Tick 44688(44594), Delay 44 ms, IGT 37:09.237, RTA 5:21:29.301-5:21:29.345
Tick 45103(45009), Delay 55 ms, IGT 37:29.987, RTA 5:21:50.043-5:21:50.098
Tick 45191(45097), Delay 45 ms, IGT 37:34.387, RTA 5:21:54.448-5:21:54.493
Tick 45345(45250), Delay 88 ms, IGT 37:42.037, RTA 5:22:02.145-5:22:02.233, due world load
Tick 45346(45250), Delay 11 ms, IGT 37:42.037, RTA 5:22:02.233-5:22:02.244, due world load
Tick 45349(45251), Delay 105 ms, IGT 37:42.077, RTA 5:22:02.346-5:22:02.451
Tick 45350(45252), Delay 8 ms, IGT 37:42.127, RTA 5:22:02.451-5:22:02.459
Tick 45351(45253), Delay 36 ms, IGT 37:42.177, RTA 5:22:02.459-5:22:02.495
Tick 45356(45258), Delay 45 ms, IGT 37:42.427, RTA 5:22:02.698-5:22:02.743
Tick 45357(45259), Delay 55 ms, IGT 37:42.477, RTA 5:22:02.743-5:22:02.798
Tick 45361(45263), Delay 55 ms, IGT 37:42.677, RTA 5:22:02.951-5:22:03.006
Tick 45362(45264), Delay 40 ms, IGT 37:42.727, RTA 5:22:03.006-5:22:03.046
Tick 45393(45295), Delay 56 ms, IGT 37:44.277, RTA 5:22:04.548-5:22:04.604
Tick 45394(45296), Delay 39 ms, IGT 37:44.327, RTA 5:22:04.604-5:22:04.643
Tick 45406(45308), Delay 61 ms, IGT 37:44.927, RTA 5:22:05.194-5:22:05.255
Tick 45407(45309), Delay 42 ms, IGT 37:44.977, RTA 5:22:05.255-5:22:05.297
Tick 45517(45419), Delay 70 ms, IGT 37:50.477, RTA 5:22:10.746-5:22:10.816
Tick 45518(45420), Delay 29 ms, IGT 37:50.527, RTA 5:22:10.816-5:22:10.845
Tick 45601(45503), Delay 312 ms, IGT 37:54.660, RTA 5:22:14.945-5:22:15.257
